-1.290,81.240,81.130,-1.060,4621527.000,81.480,80.250
-0.440,92.190,92.610,-0.410,203784.000,92.820,91.590
0.630,27.000,26.900,0.170,1523087.000,27.170,26.470
-0.490,8.190,8.230,-0.040,1183900.000,8.250,8.080
-0.130,96.420,96.680,-0.130,543420.000,97.490,95.850
-0.110,18.960,19.000,-0.020,291332.000,19.080,18.730
2.720,41.490,40.430,1.100,1142780.000,41.560,40.210
-0.330,12.010,12.100,-0.040,22865.000,12.160,11.950
0.490,75.860,75.460,0.370,18295.000,75.860,74.893
0.650,46.180,45.940,0.300,113608.000,46.560,45.730
-0.280,24.800,24.850,-0.070,119923.000,25.000,24.460
0.300,63.050,62.710,0.190,190510.000,63.370,62.471
1.160,41.100,40.670,0.470,3900501.000,41.360,40.650
0.060,46.420,46.430,0.030,131615.000,46.870,45.739
1.850,19.820,19.460,0.360,707956.000,19.970,19.240
1.010,16.970,16.810,0.170,2328418.000,17.030,16.650
-0.510,23.450,23.640,-0.120,151649.000,23.750,23.230
-4.400,26.310,27.040,-1.210,5900.000,27.040,26.251
-1.020,9.720,9.790,-0.100,194746.000,9.820,9.650
-0.200,35.380,35.490,-0.070,141975.000,35.600,35.010
-0.320,28.370,28.510,-0.090,127416.000,28.590,27.890
0.810,21.140,21.020,0.170,517479.000,21.140,20.910
-0.510,13.720,13.780,-0.070,109125.000,13.860,13.550
-1.040,18.130,18.220,-0.190,26615.000,18.330,18.040
1.150,28.060,27.730,0.320,35482.000,28.510,27.420
-0.370,53.420,53.690,-0.200,112903.000,53.776,53.275
-0.540,38.530,38.710,-0.210,1546517.000,38.770,38.420
1.020,38.660,38.070,0.390,10937704.000,38.691,38.010
-0.330,42.810,42.780,-0.140,940568.000,42.940,42.310
-0.270,47.760,47.970,-0.130,2697748.000,48.209,47.690
-0.240,42.190,42.270,-0.100,19645786.000,42.320,41.760
1.740,34.520,34.000,0.590,350413.000,34.780,33.650
